episode,total_reward,loss,epsilon
617,231.0,0.2705076038837433,0.1
618,189.0,0.05480654165148735,0.1
619,189.0,0.0008211666718125343,0.1
620,462.0,0.12028733640909195,0.1
621,231.0,0.003627224126830697,0.1
622,168.0,0.03353878855705261,0.1
623,546.0,0.010522084310650826,0.1
624,420.0,8.699376106262207,0.1
625,294.0,2.8196332454681396,0.1
626,315.0,0.09501832723617554,0.1
627,399.0,2.7745659351348877,0.1
628,252.0,0.030325064435601234,0.1
629,378.0,0.0038237208500504494,0.1
630,273.0,0.04326090216636658,0.1
631,168.0,0.02137058973312378,0.1
632,378.0,0.016506854444742203,0.1
633,336.0,0.05329182371497154,0.1
634,315.0,0.3576764762401581,0.1
635,378.0,0.6818416118621826,0.1
636,210.0,0.10990556329488754,0.1
637,399.0,0.15679478645324707,0.1
638,273.0,0.5580798387527466,0.1
639,231.0,2.6495091915130615,0.1
640,210.0,0.0025424454361200333,0.1
641,336.0,16.780221939086914,0.1
642,252.0,17.120269775390625,0.1
643,63.0,0.0798586755990982,0.1
644,273.0,0.3474927544593811,0.1
645,357.0,0.042176034301519394,0.1
646,420.0,0.2111642062664032,0.1
647,315.0,0.4155385494232178,0.1
648,168.0,1.022556185722351,0.1
649,210.0,2.772202730178833,0.1
650,546.0,1.7331262826919556,0.1
651,294.0,0.009076039306819439,0.1
652,483.0,1.057505488395691,0.1
653,189.0,0.007497135084122419,0.1
654,210.0,0.0005284189828671515,0.1
655,210.0,353.7508544921875,0.1
656,231.0,8.18414306640625,0.1
657,546.0,0.005996698513627052,0.1
658,441.0,15.771027565002441,0.1
659,441.0,0.010797777213156223,0.1
660,336.0,0.05804293975234032,0.1
661,399.0,1.1237080097198486,0.1
662,252.0,0.37589868903160095,0.1
663,231.0,0.06557337939739227,0.1
664,273.0,4.026257514953613,0.1
665,294.0,15092.755859375,0.1
666,273.0,4.661793354898691e-06,0.1
667,441.0,0.03283828869462013,0.1
668,231.0,0.1730753481388092,0.1
669,294.0,1.0552470684051514,0.1
670,441.0,1.4005872011184692,0.1
671,630.0,0.021430857479572296,0.1
672,294.0,0.0003291575703769922,0.1
673,168.0,2.3054754734039307,0.1
674,252.0,0.000605396053288132,0.1
675,252.0,0.03014199435710907,0.1
676,399.0,1.2098288536071777,0.1
677,420.0,0.02754599042236805,0.1
678,420.0,8.890016555786133,0.1
679,189.0,0.36685115098953247,0.1
680,252.0,0.0007065394893288612,0.1
681,189.0,8.657795906066895,0.1
682,315.0,3.531320810317993,0.1
683,189.0,0.028234008699655533,0.1
684,252.0,1.1828088760375977,0.1
685,84.0,8.71671199798584,0.1
686,210.0,1.2438157796859741,0.1
687,378.0,0.0016710350755602121,0.1
688,231.0,0.08060206472873688,0.1
689,210.0,2.9267327785491943,0.1
690,147.0,0.031221751123666763,0.1
691,378.0,8.834054946899414,0.1
692,567.0,0.6259954571723938,0.1
693,105.0,0.6717865467071533,0.1
694,126.0,0.167140930891037,0.1
695,252.0,3.909242630004883,0.1
696,252.0,0.01775486394762993,0.1
697,210.0,3.03521728515625,0.1
698,294.0,6.295740604400635e-07,0.1
699,483.0,0.4643115699291229,0.1
700,357.0,0.37167271971702576,0.1
701,147.0,0.00029835477471351624,0.1
702,357.0,0.001630736980587244,0.1
703,231.0,0.13866350054740906,0.1
704,189.0,0.007088018115609884,0.1
705,399.0,5.644394397735596,0.1
706,420.0,0.5554952621459961,0.1
707,189.0,0.00019943114602938294,0.1
708,147.0,0.0031428122892975807,0.1
709,147.0,0.00803766306489706,0.1
710,189.0,0.41022446751594543,0.1
711,0.0,0.04476863518357277,0.1
712,546.0,0.026341326534748077,0.1
713,399.0,0.017830170691013336,0.1
714,315.0,38.755924224853516,0.1
715,273.0,0.07366234809160233,0.1
716,315.0,0.23614415526390076,0.1
717,399.0,11.183521270751953,0.1
718,483.0,0.0030595401767641306,0.1
719,252.0,0.34350159764289856,0.1
720,189.0,0.18333543837070465,0.1
721,63.0,2.057291567325592e-06,0.1
722,399.0,4.955134868621826,0.1
723,462.0,0.8889339566230774,0.1
724,378.0,1.9520655870437622,0.1
725,189.0,1.2986246347427368,0.1
726,231.0,1.9391463994979858,0.1
727,189.0,0.32072097063064575,0.1
728,294.0,1.0790009498596191,0.1
729,126.0,1.0695592164993286,0.1
730,273.0,3.2846031188964844,0.1
731,525.0,5.7476725578308105,0.1
732,294.0,0.023495422676205635,0.1
733,504.0,0.0008493894711136818,0.1
734,231.0,3.3695459365844727,0.1
735,252.0,0.8064635396003723,0.1
736,210.0,0.05835583433508873,0.1
737,189.0,0.09085988998413086,0.1
738,357.0,1.123805046081543,0.1
739,420.0,0.013163164258003235,0.1
740,420.0,0.02893310971558094,0.1
741,189.0,1.1140239238739014,0.1
742,336.0,1.0004425048828125,0.1
743,420.0,23.98415184020996,0.1
744,399.0,0.3535635769367218,0.1
745,168.0,0.06893669813871384,0.1
746,483.0,1.733086109161377,0.1
747,420.0,430.5466613769531,0.1
748,189.0,0.014811888337135315,0.1
749,273.0,0.2753542959690094,0.1
750,231.0,1.3370728492736816,0.1
751,126.0,0.025870436802506447,0.1
752,420.0,0.2638196051120758,0.1
753,525.0,0.010282423347234726,0.1
754,231.0,1.0603160858154297,0.1
755,651.0,0.008246943354606628,0.1
756,378.0,0.3130677044391632,0.1
757,420.0,0.28470438718795776,0.1
758,420.0,0.00745096430182457,0.1
759,462.0,0.9021318554878235,0.1
760,357.0,0.006219696253538132,0.1
761,252.0,0.0015360284596681595,0.1
762,378.0,0.0999198853969574,0.1
763,273.0,0.0005051793996244669,0.1
764,189.0,9.220326319336891e-06,0.1
765,420.0,0.009447545744478703,0.1
766,105.0,6.61058584228158e-06,0.1
767,441.0,13.92334270477295,0.1
768,189.0,0.3052201569080353,0.1
769,315.0,0.08363654464483261,0.1
770,273.0,0.01909048855304718,0.1
771,315.0,0.6229568123817444,0.1
772,504.0,0.042628489434719086,0.1
773,252.0,0.4156467616558075,0.1
774,420.0,51.66904067993164,0.1
775,399.0,0.09698506444692612,0.1
776,357.0,0.1637769192457199,0.1
777,357.0,6.654126167297363,0.1
778,336.0,0.0053309425711631775,0.1
779,294.0,0.03515338897705078,0.1
780,189.0,0.3571656346321106,0.1
781,378.0,0.17294840514659882,0.1
782,315.0,0.10238027572631836,0.1
783,315.0,0.0982292890548706,0.1
784,399.0,2.4927666187286377,0.1
785,336.0,0.35627251863479614,0.1
786,357.0,0.22077924013137817,0.1
787,336.0,2.511230707168579,0.1
788,336.0,2.361485719680786,0.1
789,231.0,0.004055467899888754,0.1
790,336.0,0.0005728081450797617,0.1
791,525.0,0.033215418457984924,0.1
792,588.0,0.29145270586013794,0.1
793,147.0,0.012509734369814396,0.1
794,441.0,0.02265407145023346,0.1
795,609.0,0.14355260133743286,0.1
796,231.0,451.0244140625,0.1
797,357.0,0.000575733429286629,0.1
798,399.0,0.5073975324630737,0.1
799,483.0,0.25878092646598816,0.1
800,273.0,0.024768196046352386,0.1
801,273.0,0.2724634110927582,0.1
802,105.0,0.04258754104375839,0.1
803,336.0,0.021348288282752037,0.1
804,420.0,1.1174731254577637,0.1
805,231.0,0.012243225239217281,0.1
806,168.0,1.4814859628677368,0.1
807,189.0,3.3163435459136963,0.1
808,399.0,0.13827739655971527,0.1
809,357.0,1.0410157442092896,0.1
810,252.0,0.014906750060617924,0.1
811,105.0,0.18838746845722198,0.1
812,357.0,0.17107519507408142,0.1
813,210.0,2.353426456451416,0.1
814,0.0,4.807244777679443,0.1
815,231.0,20.540454864501953,0.1
816,168.0,0.5247160196304321,0.1
817,399.0,0.603753387928009,0.1
818,336.0,0.6625263690948486,0.1
819,252.0,0.2541060745716095,0.1
820,336.0,0.02284509316086769,0.1
821,189.0,2.1446554455906153e-05,0.1
822,483.0,1.021214246749878,0.1
823,336.0,0.3185814917087555,0.1
824,567.0,4.044219493865967,0.1
825,294.0,1.283972978591919,0.1
826,462.0,3.3336219787597656,0.1
827,42.0,0.9569404721260071,0.1
828,336.0,0.18249359726905823,0.1
829,126.0,0.24480873346328735,0.1
830,252.0,0.0025501451455056667,0.1
831,336.0,0.0012263248208910227,0.1
832,378.0,0.0024290988221764565,0.1
833,189.0,0.10259032249450684,0.1
834,399.0,0.06008617579936981,0.1
835,378.0,0.08236171305179596,0.1
836,399.0,0.1010177806019783,0.1
837,315.0,0.11162711679935455,0.1
838,210.0,0.012249980121850967,0.1
839,210.0,0.7585251927375793,0.1
840,231.0,0.006794371642172337,0.1
841,588.0,2.7423300743103027,0.1
842,399.0,0.0042670778930187225,0.1
843,210.0,0.09210599213838577,0.1
844,294.0,0.28820788860321045,0.1
845,189.0,4.522047519683838,0.1
846,294.0,1.3887839317321777,0.1
847,168.0,0.0008458355441689491,0.1
848,378.0,0.11056416481733322,0.1
849,336.0,2.5663524866104126e-05,0.1
850,399.0,0.5995044708251953,0.1
851,168.0,0.17351363599300385,0.1
852,168.0,1.4100656509399414,0.1
853,357.0,0.3032759428024292,0.1
854,21.0,10340.4404296875,0.1
855,378.0,0.020570727065205574,0.1
856,294.0,356.63726806640625,0.1
857,315.0,0.06191011890769005,0.1
858,336.0,0.01378839835524559,0.1
859,273.0,0.15165352821350098,0.1
860,189.0,0.6065071821212769,0.1
861,420.0,19.731849670410156,0.1
862,21.0,0.16890475153923035,0.1
863,357.0,0.41799136996269226,0.1
864,315.0,0.0263388492166996,0.1
865,420.0,0.032943446189165115,0.1
866,483.0,0.007874341681599617,0.1
867,483.0,0.498836487531662,0.1
868,210.0,1.0687702894210815,0.1
869,441.0,0.22380077838897705,0.1
870,462.0,0.41386809945106506,0.1
871,357.0,0.02570870891213417,0.1
872,399.0,0.04710349068045616,0.1
873,273.0,0.027081981301307678,0.1
874,168.0,0.7486305236816406,0.1
875,168.0,0.003213348099961877,0.1
876,273.0,0.03925158083438873,0.1
877,483.0,0.0013844766654074192,0.1
878,399.0,0.23203207552433014,0.1
879,420.0,0.00012732582399621606,0.1
880,294.0,0.029954198747873306,0.1
881,420.0,6.051558017730713,0.1
882,168.0,0.9181005954742432,0.1
883,315.0,0.13210079073905945,0.1
884,441.0,1.3796104192733765,0.1
885,42.0,0.21802754700183868,0.1
886,357.0,6.69259786605835,0.1
887,315.0,0.2882898151874542,0.1
888,210.0,0.07458459585905075,0.1
889,189.0,0.2465634047985077,0.1
890,126.0,7.754715625196695e-06,0.1
891,294.0,0.010653971694409847,0.1
892,441.0,0.7653846740722656,0.1
893,399.0,20.720304489135742,0.1
894,189.0,19.10652732849121,0.1
895,189.0,0.4040905237197876,0.1
896,378.0,0.09394427388906479,0.1
897,336.0,0.0006250762962736189,0.1
898,378.0,27.018787384033203,0.1
899,105.0,439.52593994140625,0.1
900,462.0,0.027157366275787354,0.1
901,378.0,1.3797000646591187,0.1
902,399.0,0.034572187811136246,0.1
903,189.0,0.08359683305025101,0.1
904,273.0,0.049196019768714905,0.1
905,315.0,0.22968600690364838,0.1
906,315.0,432.7296447753906,0.1
907,399.0,0.00040078163146972656,0.1
908,189.0,0.035742320120334625,0.1
909,126.0,0.019101031124591827,0.1
910,252.0,0.5705624222755432,0.1
911,210.0,2.0488741397857666,0.1
912,357.0,0.518215000629425,0.1
913,378.0,4.057609558105469,0.1
914,483.0,3.99957275390625,0.1
915,231.0,0.038421645760536194,0.1
916,273.0,2.0932528972625732,0.1
917,315.0,0.001260219607502222,0.1
918,273.0,2.365708351135254,0.1
919,210.0,0.3049336075782776,0.1
920,441.0,0.031070947647094727,0.1
921,231.0,2.157473087310791,0.1
922,294.0,0.15447720885276794,0.1
923,273.0,0.2964494824409485,0.1
924,315.0,0.0022992738522589207,0.1
925,357.0,0.01372397132217884,0.1
926,273.0,0.09845419228076935,0.1
927,420.0,0.0021886909380555153,0.1
928,189.0,1.6269131898880005,0.1
929,105.0,1.0680605173110962,0.1
930,189.0,0.0003209048882126808,0.1
931,441.0,0.6549100875854492,0.1
932,588.0,0.07087720185518265,0.1
933,273.0,0.11643948405981064,0.1
934,399.0,0.015296771191060543,0.1
935,84.0,0.9829226732254028,0.1
936,504.0,0.73506760597229,0.1
937,378.0,0.09416889399290085,0.1
938,273.0,0.27456218004226685,0.1
939,462.0,0.3339903652667999,0.1
940,609.0,8.734787115827203e-05,0.1
941,420.0,0.00029730144888162613,0.1
942,441.0,0.036344870924949646,0.1
943,273.0,0.11709646135568619,0.1
944,147.0,1.514710545539856,0.1
945,315.0,0.03111668862402439,0.1
946,315.0,0.05229613184928894,0.1
947,399.0,2.348513126373291,0.1
948,189.0,0.13463623821735382,0.1
949,210.0,0.020509494468569756,0.1
950,168.0,0.0038114646449685097,0.1
951,399.0,0.16830326616764069,0.1
952,231.0,0.7205402851104736,0.1
953,84.0,6.3365092277526855,0.1
954,504.0,0.13807320594787598,0.1
955,315.0,0.06290118396282196,0.1
956,189.0,0.020502939820289612,0.1
957,105.0,0.7228087186813354,0.1
958,378.0,0.6447010040283203,0.1
959,504.0,2.016698122024536,0.1
960,378.0,0.02309485338628292,0.1
961,336.0,0.03726697713136673,0.1
962,189.0,3.0664799213409424,0.1
963,126.0,2.5079431533813477,0.1
964,294.0,0.00875048153102398,0.1
965,336.0,6.876452922821045,0.1
966,84.0,1.274911642074585,0.1
967,441.0,0.5004759430885315,0.1
968,189.0,1.3142515420913696,0.1
969,378.0,3.430742025375366,0.1
970,189.0,3.9757449626922607,0.1
971,315.0,0.40204647183418274,0.1
972,210.0,4.261714935302734,0.1
973,252.0,0.4001620411872864,0.1
974,189.0,0.07476389408111572,0.1
975,63.0,0.7094957232475281,0.1
976,210.0,1.1764615774154663,0.1
977,399.0,0.017655376344919205,0.1
978,357.0,0.0005586540792137384,0.1
979,336.0,1.6684553623199463,0.1
980,294.0,0.11387123167514801,0.1
981,441.0,2.9206275939941406,0.1
982,231.0,0.22674837708473206,0.1
983,273.0,0.48021838068962097,0.1
984,210.0,0.021549412980675697,0.1
985,252.0,0.33428144454956055,0.1
986,294.0,3.33925199508667,0.1
987,189.0,0.02805226296186447,0.1
988,399.0,0.7693813443183899,0.1
989,441.0,5.383460521697998,0.1
990,168.0,0.002116482937708497,0.1
991,336.0,0.001014595851302147,0.1
992,441.0,0.3043104112148285,0.1
993,399.0,7.6228346824646,0.1
994,189.0,0.10501887649297714,0.1
995,441.0,0.6811614036560059,0.1
996,168.0,0.005307572428137064,0.1
997,126.0,0.13838522136211395,0.1
998,189.0,2.6765012741088867,0.1
999,336.0,432.0569763183594,0.1
1000,378.0,0.003739273175597191,0.1
